DayOfWeek,Date,DepTime,ArrTime,CRSArrTime,UniqueCarrier,Airline,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Org_Airport,Dest,Dest_Airport,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
6,05-01-2019,1738,1841,1810,WN,Southwest Airlines Co.,50,N519SW,63,60,51,31,28,HRL,Valley International Airport,HOU,William P. Hobby Airport,276,5,7,0,N,0,0,0,3,0,28
6,05-01-2019,1849,2016,1925,WN,Southwest Airlines Co.,3920,N787SA,87,90,72,51,54,IND,Indianapolis International Airport,BWI,Baltimore-Washington International Airport,515,2,13,0,N,0,0,0,0,0,51
6,05-01-2019,1842,2005,1940,WN,Southwest Airlines Co.,509,N274WN,263,250,243,25,12,IND,Indianapolis International Airport,LAS,McCarran International Airport,1591,12,8,0,N,0,4,0,13,0,8
6,05-01-2019,1450,1454,1425,WN,Southwest Airlines Co.,829,N430WN,64,55,44,29,20,IND,Indianapolis International Airport,MDW,Chicago Midway International Airport,162,3,17,0,N,0,0,0,9,0,20
6,05-01-2019,850,1033,955,WN,Southwest Airlines Co.,1144,N759GS,223,250,210,38,65,IND,Indianapolis International Airport,PHX,Phoenix Sky Harbor International Airport,1489,5,8,0,N,0,38,0,0,0,0
6,05-01-2019,1411,1516,1435,WN,Southwest Airlines Co.,54,N606SW,65,70,54,41,46,ISP,Long Island MacArthur Airport,BWI,Baltimore-Washington International Airport,220,4,7,0,N,0,10,0,0,0,31
6,05-01-2019,1702,1935,1845,WN,Southwest Airlines Co.,3480,N780SW,153,170,143,50,67,ISP,Long Island MacArthur Airport,MCO,Orlando International Airport,972,4,6,0,N,0,0,0,0,0,50
6,05-01-2019,1838,1921,1900,WN,Southwest Airlines Co.,431,N617SW,103,95,74,21,13,JAX,Jacksonville International Airport,BNA,Nashville International Airport,484,18,11,0,N,0,0,0,8,0,13
6,05-01-2019,1559,1628,1610,WN,Southwest Airlines Co.,2804,N738CB,89,95,75,18,24,JAX,Jacksonville International Airport,BNA,Nashville International Airport,484,5,9,0,N,0,0,0,0,0,18
6,05-01-2019,2050,2224,2155,WN,Southwest Airlines Co.,3504,N251WN,94,105,83,29,40,JAX,Jacksonville International Airport,BWI,Baltimore-Washington International Airport,663,3,8,0,N,0,12,0,0,0,17
6,05-01-2019,943,1052,1000,WN,Southwest Airlines Co.,1396,N655WN,69,70,54,52,53,JAX,Jacksonville International Airport,FLL,Fort Lauderdale-Hollywood International Airport,318,3,12,0,N,0,52,0,0,0,0
6,05-01-2019,1239,1402,1330,WN,Southwest Airlines Co.,3312,N610WN,83,70,60,32,19,JAX,Jacksonville International Airport,FLL,Fort Lauderdale-Hollywood International Airport,318,5,18,0,N,0,0,0,13,0,19
6,05-01-2019,1814,1927,1905,WN,Southwest Airlines Co.,54,N606SW,133,150,121,22,39,JAX,Jacksonville International Airport,HOU,William P. Hobby Airport,816,4,8,0,N,0,4,0,0,0,18
6,05-01-2019,1603,1816,1710,WN,Southwest Airlines Co.,500,N219WN,73,85,60,66,78,LAS,McCarran International Airport,ABQ,Albuquerque International Sunport,487,4,9,0,N,0,3,0,0,0,63
6,05-01-2019,1250,1534,1500,WN,Southwest Airlines Co.,1171,N280WN,104,90,60,34,20,LAS,McCarran International Airport,ABQ,Albuquerque International Sunport,487,4,40,0,N,0,0,0,15,0,19
6,05-01-2019,1652,1907,1825,WN,Southwest Airlines Co.,1925,N514SW,75,85,59,42,52,LAS,McCarran International Airport,ABQ,Albuquerque International Sunport,487,5,11,0,N,0,14,0,0,0,28
6,05-01-2019,1952,2209,2140,WN,Southwest Airlines Co.,2457,N343SW,77,85,60,29,37,LAS,McCarran International Airport,ABQ,Albuquerque International Sunport,487,5,12,0,N,0,0,0,0,0,29
6,05-01-2019,1809,131,30,WN,Southwest Airlines Co.,302,N724SW,262,275,248,61,74,LAS,McCarran International Airport,ALB,Albany International Airport,2237,3,11,0,N,0,0,6,0,0,55
6,05-01-2019,1302,1713,1555,WN,Southwest Airlines Co.,1079,N297WN,131,120,87,78,67,LAS,McCarran International Airport,AMA,Rick Husband Amarillo International Airport,758,4,40,0,N,0,2,0,11,0,65
6,05-01-2019,2112,132,50,WN,Southwest Airlines Co.,2021,N293,140,155,129,42,57,LAS,McCarran International Airport,AUS,Austin-Bergstrom International Airport,1090,4,7,0,N,0,18,0,0,0,24
6,05-01-2019,2011,334,25,WN,Southwest Airlines Co.,1018,N429WN,263,285,250,189,211,LAS,McCarran International Airport,BDL,Bradley International Airport,2298,4,9,0,N,0,4,0,0,0,185
6,05-01-2019,1249,1836,1810,WN,Southwest Airlines Co.,419,N248WN,227,210,183,26,9,LAS,McCarran International Airport,BNA,Nashville International Airport,1588,6,38,0,N,0,2,0,17,0,7
6,05-01-2019,1531,2044,2010,WN,Southwest Airlines Co.,2032,N271WN,193,210,178,34,51,LAS,McCarran International Airport,BNA,Nashville International Airport,1588,5,10,0,N,0,12,0,0,0,22
6,05-01-2019,2108,213,55,WN,Southwest Airlines Co.,3940,N421LV,185,205,173,78,98,LAS,McCarran International Airport,BNA,Nashville International Airport,1588,4,8,0,N,0,0,24,0,0,54
6,05-01-2019,1600,1850,1825,WN,Southwest Airlines Co.,538,N378SW,110,110,74,25,25,LAS,McCarran International Airport,BOI,Boise Airport (Boise Air Terminal),520,23,13,0,N,0,0,17,0,0,8
6,05-01-2019,1815,115,25,WN,Southwest Airlines Co.,2383,N425LV,240,250,226,50,60,LAS,McCarran International Airport,BUF,Buffalo Niagara International Airport,1987,3,11,0,N,0,41,0,0,0,9
6,05-01-2019,1842,1942,1905,WN,Southwest Airlines Co.,604,N386SW,60,60,49,37,37,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,2,9,0,N,0,0,0,0,0,37
6,05-01-2019,2026,2125,2010,WN,Southwest Airlines Co.,1072,N798SW,59,60,49,75,76,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,2,8,0,N,0,29,0,0,0,46
6,05-01-2019,1136,1253,1155,WN,Southwest Airlines Co.,1586,N330SW,77,65,49,58,46,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,2,26,0,N,0,0,13,12,0,33
6,05-01-2019,1249,1425,1325,WN,Southwest Airlines Co.,2874,N671SW,96,65,51,60,29,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,3,42,0,N,0,29,0,31,0,0
6,05-01-2019,1521,1631,1555,WN,Southwest Airlines Co.,3237,N422WN,70,60,56,36,26,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,2,12,0,N,0,0,0,10,0,26
6,05-01-2019,1246,2025,2005,WN,Southwest Airlines Co.,683,N551WN,279,270,240,20,11,LAS,McCarran International Airport,BWI,Baltimore-Washington International Airport,2106,4,35,0,N,0,0,11,9,0,0
6,05-01-2019,1832,140,50,WN,Southwest Airlines Co.,2632,N439WN,248,260,234,50,62,LAS,McCarran International Airport,BWI,Baltimore-Washington International Airport,2106,4,10,0,N,0,35,0,0,0,15
6,05-01-2019,1839,115,30,WN,Southwest Airlines Co.,564,N432WN,216,230,196,45,59,LAS,McCarran International Airport,CMH,Port Columbus International Airport,1772,7,13,0,N,0,11,0,0,0,34
6,05-01-2019,1219,1923,1850,WN,Southwest Airlines Co.,991,N790SW,244,230,207,33,19,LAS,McCarran International Airport,CMH,Port Columbus International Airport,1772,4,33,0,N,0,6,0,14,0,13
6,05-01-2019,740,1025,955,WN,Southwest Airlines Co.,85,N309SW,105,115,79,30,40,LAS,McCarran International Airport,DEN,Denver International Airport,629,15,11,0,N,0,30,0,0,0,0
6,05-01-2019,1119,1400,1320,WN,Southwest Airlines Co.,157,N295WN,101,110,77,40,49,LAS,McCarran International Airport,DEN,Denver International Airport,629,8,16,0,N,0,37,0,0,0,3
6,05-01-2019,1454,1728,1610,WN,Southwest Airlines Co.,759,N735SA,94,115,74,78,99,LAS,McCarran International Airport,DEN,Denver International Airport,629,8,12,0,N,0,22,0,0,0,56
6,05-01-2019,2016,2307,2245,WN,Southwest Airlines Co.,908,N623SW,111,110,97,22,21,LAS,McCarran International Airport,DEN,Denver International Airport,629,5,9,0,N,0,0,0,1,0,21
6,05-01-2019,1542,1819,1710,WN,Southwest Airlines Co.,1040,N212WN,97,115,78,69,87,LAS,McCarran International Airport,DEN,Denver International Airport,629,6,13,0,N,0,0,4,0,0,65
6,05-01-2019,1643,1929,1900,WN,Southwest Airlines Co.,2907,N521SW,106,120,92,29,43,LAS,McCarran International Airport,DEN,Denver International Airport,629,5,9,0,N,0,1,0,0,0,28
6,05-01-2019,1644,1913,1825,WN,Southwest Airlines Co.,258,N633SW,89,95,75,48,54,LAS,McCarran International Airport,ELP,El Paso International Airport,584,3,11,0,N,0,8,0,0,0,40
6,05-01-2019,1142,1401,1325,WN,Southwest Airlines Co.,1866,N245WN,139,155,121,36,52,LAS,McCarran International Airport,GEG,Spokane International Airport,806,4,14,0,N,0,4,0,0,0,32
6,05-01-2019,1734,1943,1850,WN,Southwest Airlines Co.,2803,N376SW,129,150,115,53,74,LAS,McCarran International Airport,GEG,Spokane International Airport,806,4,10,0,N,0,25,0,0,0,28
6,05-01-2019,2021,58,2340,WN,Southwest Airlines Co.,292,N674AA,157,165,146,78,86,LAS,McCarran International Airport,HOU,William P. Hobby Airport,1235,3,8,0,N,0,14,0,0,0,64
6,05-01-2019,1839,2321,2230,WN,Southwest Airlines Co.,719,N791SW,162,175,149,51,64,LAS,McCarran International Airport,HOU,William P. Hobby Airport,1235,2,11,0,N,0,1,0,0,0,50
6,05-01-2019,1607,2313,2245,WN,Southwest Airlines Co.,1027,N740SW,246,260,229,28,42,LAS,McCarran International Airport,IAD,Washington Dulles International Airport,2066,4,13,0,N,0,15,0,0,0,13
6,05-01-2019,2052,312,55,WN,Southwest Airlines Co.,1924,N274WN,200,215,182,137,152,LAS,McCarran International Airport,IND,Indianapolis International Airport,1591,9,9,0,N,0,0,0,0,0,137
6,05-01-2019,1147,1823,1725,WN,Southwest Airlines Co.,3920,N787SA,216,215,183,58,57,LAS,McCarran International Airport,IND,Indianapolis International Airport,1591,8,25,0,N,0,55,0,1,0,2
6,05-01-2019,1619,5,2255,WN,Southwest Airlines Co.,3144,N416WN,286,285,266,70,69,LAS,McCarran International Airport,ISP,Long Island MacArthur Airport,2283,4,16,0,N,0,51,0,1,0,18
6,05-01-2019,1746,1856,1820,WN,Southwest Airlines Co.,82,N293,70,65,51,36,31,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,6,13,0,N,0,12,0,5,0,19
6,05-01-2019,1843,1948,1930,WN,Southwest Airlines Co.,317,N411WN,65,65,49,18,18,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,6,10,0,N,0,0,0,12,0,6
6,05-01-2019,1556,1706,1600,WN,Southwest Airlines Co.,354,N646SW,70,65,48,66,61,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,10,12,0,N,0,38,0,5,0,23
6,05-01-2019,1437,1548,1525,WN,Southwest Airlines Co.,663,N634SW,71,65,52,23,17,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,9,10,0,N,0,0,8,6,0,9
6,05-01-2019,1156,1312,945,WN,Southwest Airlines Co.,790,N282WN,76,65,47,207,196,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,10,19,0,N,0,0,0,26,0,181
6,05-01-2019,1728,1853,1630,WN,Southwest Airlines Co.,1061,N281WN,85,65,49,143,123,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,8,28,0,N,0,13,0,20,0,110
6,05-01-2019,1211,1334,1310,WN,Southwest Airlines Co.,1928,N489WN,83,70,48,24,11,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,5,30,0,N,0,0,0,13,0,11
6,05-01-2019,2115,2223,2115,WN,Southwest Airlines Co.,2367,N642WN,68,70,48,68,70,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,11,9,0,N,0,21,0,0,0,47
6,05-01-2019,1040,1201,1135,WN,Southwest Airlines Co.,3655,N792SW,81,70,47,26,15,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,10,24,0,N,0,14,0,11,0,1
6,05-01-2019,1215,1642,1505,WN,Southwest Airlines Co.,138,N658SW,147,120,99,97,70,LAS,McCarran International Airport,MAF,Midland International Airport,796,3,45,0,N,0,18,0,27,0,52
6,05-01-2019,1247,1800,1700,WN,Southwest Airlines Co.,213,N350SW,193,170,143,60,37,LAS,McCarran International Airport,MCI,Kansas City International Airport,1140,3,47,0,N,0,4,0,23,0,33
6,05-01-2019,1637,2103,2020,WN,Southwest Airlines Co.,615,N205WN,146,170,133,43,67,LAS,McCarran International Airport,MCI,Kansas City International Airport,1140,3,10,0,N,0,40,0,0,0,3
6,05-01-2019,2004,29,2350,WN,Southwest Airlines Co.,1004,N359SW,145,165,133,39,59,LAS,McCarran International Airport,MCI,Kansas City International Airport,1140,4,8,0,N,0,8,0,0,0,31
6,05-01-2019,1051,1532,1430,WN,Southwest Airlines Co.,3068,N384SW,161,170,139,62,71,LAS,McCarran International Airport,MCI,Kansas City International Airport,1140,5,17,0,N,0,62,0,0,0,0
6,05-01-2019,1305,2048,2015,WN,Southwest Airlines Co.,843,N217JC,283,265,233,33,15,LAS,McCarran International Airport,MCO,Orlando International Airport,2039,11,39,0,N,0,11,0,18,0,4
6,05-01-2019,1505,2011,1945,WN,Southwest Airlines Co.,396,N200WN,186,210,168,26,50,LAS,McCarran International Airport,MDW,Chicago Midway International Airport,1521,5,13,0,N,0,0,1,0,0,25
6,05-01-2019,1221,1815,1720,WN,Southwest Airlines Co.,693,N758SW,234,215,187,55,36,LAS,McCarran International Airport,MDW,Chicago Midway International Airport,1521,6,41,0,N,0,0,0,19,0,36
6,05-01-2019,1846,2348,2230,WN,Southwest Airlines Co.,1865,N457WN,182,210,168,78,106,LAS,McCarran International Airport,MDW,Chicago Midway International Airport,1521,4,10,0,N,0,18,0,0,0,60
6,05-01-2019,1942,54,5,WN,Southwest Airlines Co.,2025,N776WN,192,200,177,49,57,LAS,McCarran International Airport,MDW,Chicago Midway International Airport,1521,5,10,0,N,0,15,0,0,0,34
6,05-01-2019,1923,37,2335,WN,Southwest Airlines Co.,2450,N424WN,194,200,183,62,68,LAS,McCarran International Airport,MDW,Chicago Midway International Airport,1521,3,8,0,N,0,18,0,0,0,44
6,05-01-2019,1424,1943,1845,WN,Southwest Airlines Co.,3232,N742SW,199,215,183,58,74,LAS,McCarran International Airport,MDW,Chicago Midway International Airport,1521,6,10,0,N,0,8,0,0,0,50
6,05-01-2019,1923,27,2340,WN,Southwest Airlines Co.,3327,N419WN,184,195,171,47,58,LAS,McCarran International Airport,MSY,Louis Armstrong New Orleans International Airport,1501,4,9,0,N,0,5,0,0,0,42
6,05-01-2019,1402,1547,1520,WN,Southwest Airlines Co.,127,N746SW,105,95,74,27,17,LAS,McCarran International Airport,OAK,Oakland International Airport,407,14,17,0,N,0,12,0,10,0,5
6,05-01-2019,1559,1734,1635,WN,Southwest Airlines Co.,280,N400WN,95,90,78,59,54,LAS,McCarran International Airport,OAK,Oakland International Airport,407,6,11,0,N,0,24,0,5,0,30
6,05-01-2019,1801,1932,1915,WN,Southwest Airlines Co.,854,N468WN,91,95,77,17,21,LAS,McCarran International Airport,OAK,Oakland International Airport,407,3,11,0,N,0,17,0,0,0,0
6,05-01-2019,914,1103,1020,WN,Southwest Airlines Co.,865,N453WN,109,90,84,43,24,LAS,McCarran International Airport,OAK,Oakland International Airport,407,5,20,0,N,0,11,0,19,0,13
6,05-01-2019,2029,2211,2030,WN,Southwest Airlines Co.,962,N350SW,102,90,74,101,89,LAS,McCarran International Airport,OAK,Oakland International Airport,407,18,10,0,N,0,9,0,12,0,80
6,05-01-2019,1443,1616,1555,WN,Southwest Airlines Co.,1011,N731SA,93,95,78,21,23,LAS,McCarran International Airport,OAK,Oakland International Airport,407,5,10,0,N,0,21,0,0,0,0
6,05-01-2019,933,1124,1055,WN,Southwest Airlines Co.,1258,N729SW,111,90,85,29,8,LAS,McCarran International Airport,OAK,Oakland International Airport,407,3,23,0,N,0,8,0,21,0,0
6,05-01-2019,2058,2219,2150,WN,Southwest Airlines Co.,3135,N671SW,81,90,67,29,38,LAS,McCarran International Airport,OAK,Oakland International Airport,407,6,8,0,N,0,0,0,0,0,29
6,05-01-2019,1217,1644,1605,WN,Southwest Airlines Co.,254,N290WN,147,140,110,39,32,LAS,McCarran International Airport,OKC,Will Rogers World Airport,987,3,34,0,N,0,0,0,15,0,24
6,05-01-2019,2042,108,5,WN,Southwest Airlines Co.,131,N228WN,146,155,135,63,72,LAS,McCarran International Airport,OMA,Eppley Airfield,1099,3,8,0,N,0,8,0,0,0,55
6,05-01-2019,1441,1915,1755,WN,Southwest Airlines Co.,479,N395SW,154,160,142,80,86,LAS,McCarran International Airport,OMA,Eppley Airfield,1099,2,10,0,N,0,3,0,0,0,77
6,05-01-2019,1234,1352,1300,WN,Southwest Airlines Co.,600,N345SA,78,55,39,52,29,LAS,McCarran International Airport,ONT,Ontario International Airport,197,5,34,0,N,0,0,0,31,0,21
6,05-01-2019,2017,2110,2040,WN,Southwest Airlines Co.,725,N321SW,53,55,38,30,32,LAS,McCarran International Airport,ONT,Ontario International Airport,197,5,10,0,N,0,14,0,0,0,16
6,05-01-2019,1503,1559,1530,WN,Southwest Airlines Co.,872,N421LV,56,55,40,29,28,LAS,McCarran International Airport,ONT,Ontario International Airport,197,5,11,0,N,0,1,0,1,0,27
6,05-01-2019,1822,1914,1855,WN,Southwest Airlines Co.,2730,N621SW,52,55,40,19,22,LAS,McCarran International Airport,ONT,Ontario International Airport,197,4,8,0,N,0,3,0,0,0,16
6,05-01-2019,1353,1455,1425,WN,Southwest Airlines Co.,3070,N325SW,62,55,42,30,23,LAS,McCarran International Airport,ONT,Ontario International Airport,197,3,17,0,N,0,8,0,7,0,15
6,05-01-2019,1829,2039,2015,WN,Southwest Airlines Co.,700,N323SW,130,140,117,24,34,LAS,McCarran International Airport,PDX,Portland International Airport,762,4,9,0,N,0,24,0,0,0,0
6,05-01-2019,1300,1546,1515,WN,Southwest Airlines Co.,1823,N795SW,166,145,113,31,10,LAS,McCarran International Airport,PDX,Portland International Airport,762,7,46,0,N,0,0,0,21,10,0
6,05-01-2019,1751,121,45,WN,Southwest Airlines Co.,1843,N479WN,270,285,250,36,51,LAS,McCarran International Airport,PHL,Philadelphia International Airport,2176,5,15,0,N,0,13,0,0,0,23
6,05-01-2019,1326,1554,1520,WN,Southwest Airlines Co.,356,N376SW,88,70,45,34,16,LAS,McCarran International Airport,PHX,Phoenix Sky Harbor International Airport,256,7,36,0,N,0,0,5,18,0,11
6,05-01-2019,1151,1408,1310,WN,Southwest Airlines Co.,605,N626SW,77,65,45,58,46,LAS,McCarran International Airport,PHX,Phoenix Sky Harbor International Airport,256,3,29,0,N,0,25,0,12,0,21
6,05-01-2019,1603,1807,1750,WN,Southwest Airlines Co.,668,N718SW,64,65,45,17,18,LAS,McCarran International Airport,PHX,Phoenix Sky Harbor International Airport,256,6,13,0,N,0,17,0,0,0,0
6,05-01-2019,1223,1451,1415,WN,Southwest Airlines Co.,752,N651SW,88,70,47,36,18,LAS,McCarran International Airport,PHX,Phoenix Sky Harbor International Airport,256,7,34,0,N,0,7,0,18,0,11
6,05-01-2019,2004,2205,2145,WN,Southwest Airlines Co.,793,N320SW,61,65,45,20,24,LAS,McCarran International Airport,PHX,Phoenix Sky Harbor International Airport,256,4,12,0,N,0,0,0,0,0,20
6,05-01-2019,2119,2315,2240,WN,Southwest Airlines Co.,825,N749SW,56,60,44,35,39,LAS,McCarran International Airport,PHX,Phoenix Sky Harbor International Airport,256,5,7,0,N,0,0,0,0,0,35
6,05-01-2019,1458,1657,1620,WN,Southwest Airlines Co.,3849,N663SW,59,65,43,37,43,LAS,McCarran International Airport,PHX,Phoenix Sky Harbor International Airport,256,5,11,0,N,0,1,0,0,0,36
6,05-01-2019,1822,122,50,WN,Southwest Airlines Co.,512,N211WN,240,245,223,32,37,LAS,McCarran International Airport,PIT,Pittsburgh International Airport,1910,7,10,0,N,0,11,0,0,0,21
6,05-01-2019,926,1637,1620,WN,Southwest Airlines Co.,594,N762SW,251,245,222,17,11,LAS,McCarran International Airport,PIT,Pittsburgh International Airport,1910,6,23,0,N,0,0,10,6,0,1
6,05-01-2019,1648,33,2350,WN,Southwest Airlines Co.,416,N454WN,285,290,263,43,48,LAS,McCarran International Airport,PVD,Theodore Francis Green State Airport,2363,5,17,0,N,0,0,0,5,0,38
6,05-01-2019,1814,111,45,WN,Southwest Airlines Co.,1509,N296WN,237,260,226,26,49,LAS,McCarran International Airport,RDU,Raleigh-Durham International Airport,2027,2,9,0,N,0,22,0,0,0,4
6,05-01-2019,1722,1842,1755,WN,Southwest Airlines Co.,239,N325SW,80,85,62,47,52,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,9,9,0,N,0,0,18,0,0,29
6,05-01-2019,1752,1908,1850,WN,Southwest Airlines Co.,675,N445WN,76,80,60,18,22,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,5,11,0,N,0,0,18,0,0,0
6,05-01-2019,1750,1909,1700,WN,Southwest Airlines Co.,709,N485WN,79,80,61,129,130,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,8,10,0,N,0,0,30,0,0,99
6,05-01-2019,1942,2101,2015,WN,Southwest Airlines Co.,816,N446WN,79,80,63,46,47,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,7,9,0,N,0,28,0,0,0,18
6,05-01-2019,1209,1332,1145,WN,Southwest Airlines Co.,2719,N798SW,83,85,64,107,109,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,4,15,0,N,0,0,5,0,0,102
6,05-01-2019,1137,1312,1230,WN,Southwest Airlines Co.,3947,N379SW,95,80,64,42,27,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,5,26,0,N,0,14,0,15,0,13
6,05-01-2019,1356,1521,1435,WN,Southwest Airlines Co.,341,N342SW,85,65,61,46,26,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,6,18,0,N,0,1,0,20,0,25
6,05-01-2019,1226,1422,1325,WN,Southwest Airlines Co.,535,N281WN,116,65,61,57,6,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,4,51,0,N,0,3,0,51,0,3
6,05-01-2019,1145,1313,1140,WN,Southwest Airlines Co.,653,N711HK,88,65,69,93,70,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,4,15,0,N,0,64,0,23,0,6
6,05-01-2019,926,1107,1025,WN,Southwest Airlines Co.,703,N405WN,101,65,79,42,6,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,3,19,0,N,0,6,0,36,0,0
6,05-01-2019,2222,2327,2150,WN,Southwest Airlines Co.,708,N445WN,65,60,50,97,92,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,5,10,0,N,0,21,0,5,0,71
6,05-01-2019,811,924,905,WN,Southwest Airlines Co.,711,N431WN,73,60,55,19,6,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,3,15,0,N,0,4,0,13,0,2
6,05-01-2019,1918,2020,2005,WN,Southwest Airlines Co.,1254,N778SW,62,60,48,15,13,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,4,10,0,N,0,0,0,8,0,7
